,filename,label,chroma_stft,mel_spectogram,spectral_contrast,tonnetz, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13, mfcc14, mfcc15, mfcc16, mfcc17, mfcc18, mfcc19, mfcc20, mfcc21, mfcc22, mfcc23, mfcc24, mfcc25, mfcc26, mfcc27, mfcc28, mfcc29, mfcc30, mfcc31, mfcc32, mfcc33, mfcc34, mfcc35, mfcc36, mfcc37, mfcc38, mfcc39, mfcc40
0,4-164206-A-10.wav,10,0.8689686059951782,0.861374020576477,15.341950046756857,-0.0007517194689364459,-48.946632385253906,55.20624542236328,-7.047971248626709,4.047539710998535,3.1305654048919678,3.6760823726654053,2.5267202854156494,7.569014549255371,2.185978651046753,3.98763370513916,-3.841456174850464,1.078326940536499,-3.439969301223755,2.312256097793579,-5.815694332122803,-0.1744007170200348,-4.6853203773498535,2.5567572116851807,-3.2512338161468506,1.0390403270721436,-2.868335485458374,4.4510297775268555,-2.2667131423950195,0.7791237831115723,-4.04947566986084,1.373563289642334,-2.8049254417419434,1.8730688095092773,-3.470334053039551,0.5642653703689575,-3.7823638916015625,1.401003360748291,-2.5689210891723633,2.393073081970215,-1.468145728111267,2.5551130771636963,-1.4844962358474731,2.2902472019195557,-2.2096500396728516,1.0448945760726929
1,2-83270-A-13.wav,13,0.21858957409858704,0.031675469130277634,23.63152701505072,0.027424006900598975,-549.7161254882812,-63.58848571777344,-38.799468994140625,116.3839340209961,8.29867935180664,-20.55607795715332,33.303035736083984,41.56417465209961,-25.152265548706055,46.22743225097656,15.943742752075195,-11.905373573303223,14.44093132019043,10.556544303894043,-14.710955619812012,15.113914489746094,-0.7622368335723877,10.373528480529785,-14.399657249450684,33.42605972290039,-11.470268249511719,-2.2081222534179688,-0.06812714040279388,1.6118888854980469,-3.4889073371887207,6.47352409362793,-3.7421834468841553,-2.0139012336730957,3.259100914001465,7.378363132476807,-17.556175231933594,13.050779342651367,-5.685338973999023,0.6221795082092285,-2.255047082901001,-0.5852542519569397,4.197666645050049,-6.788848400115967,5.966757774353027,-6.047861576080322
2,3-110913-A-7.wav,7,0.6582483649253845,0.8309452533721924,19.27198959782924,-0.004003187520980932,-201.64942932128906,101.75650787353516,6.3516845703125,20.231096267700195,15.304283142089844,17.56015396118164,3.947624444961548,4.784801483154297,-1.4261137247085571,4.902749538421631,-2.1360256671905518,2.2827656269073486,-5.798730850219727,-1.8821953535079956,-7.61065673828125,-4.408117294311523,-11.714280128479004,-8.635498046875,-14.415669441223145,-8.575512886047363,-12.28114128112793,-2.781162977218628,-2.9680285453796387,8.15847110748291,3.9997878074645996,4.279711723327637,-6.005737781524658,-5.3164825439453125,-11.930475234985352,-7.23913049697876,-8.344518661499023,-4.245569229125977,-10.650941848754883,-5.038176536560059,-5.601540565490723,-0.002323433291167021,-5.730709552764893,-3.7031662464141846,-6.499655723571777,-0.6113250851631165
3,4-144083-A-16.wav,16,0.7851593494415283,2.1271631717681885,16.364364583988813,-0.003129090532043091,-145.4235076904297,181.6676025390625,-20.03518295288086,15.608811378479004,-10.683544158935547,15.514145851135254,-3.678656578063965,1.7371025085449219,1.013918161392212,3.395603895187378,-5.216958045959473,5.9696173667907715,-2.1100597381591797,4.519649982452393,-2.8260910511016846,0.34749284386634827,-3.3890092372894287,2.521651029586792,-3.759260892868042,0.1214783787727356,-2.469176769256592,1.592517375946045,-2.1914052963256836,3.347385883331299,-3.6406171321868896,3.132676124572754,-4.563478946685791,1.1136109828948975,-4.980300426483154,0.5940715670585632,-4.5620341300964355,0.1386624574661255,-3.261474132537842,1.1189757585525513,-1.8803529739379883,2.038064956665039,-0.9301303029060364,2.1809403896331787,-1.298150658607483,0.926360011100769
4,3-51376-A-42.wav,42,0.3368019163608551,13.715096473693848,21.548095158527065,-0.01321457201361952,-179.2931365966797,170.12423706054688,-58.60595703125,10.317353248596191,4.859220027923584,-8.414759635925293,-2.0004756450653076,-14.312834739685059,-6.223804473876953,-1.6685731410980225,1.8919745683670044,6.953828811645508,7.748311996459961,17.66289520263672,17.675691604614258,9.807234764099121,0.6225029230117798,-2.710634469985962,-1.2552094459533691,-3.1368932723999023,-10.129698753356934,-9.996362686157227,0.25120818614959717,6.075488090515137,0.30734747648239136,0.6641013622283936,6.413075923919678,1.3292959928512573,-6.245078086853027,0.233696848154068,6.506222248077393,1.7238454818725586,-5.902113914489746,-5.278166770935059,-1.3534014225006104,-0.05729767307639122,2.7465622425079346,4.565756797790527,-3.3657729625701904,-6.954345226287842
5,5-195518-A-7.wav,7,0.5932518839836121,3.3411495685577393,19.98214492629087,0.021811887254624546,-167.49754333496094,57.96996307373047,34.82038116455078,6.564375877380371,-0.5026676654815674,-4.260507583618164,1.9032485485076904,13.905348777770996,9.72343635559082,-1.5322294235229492,-11.72934341430664,-5.33985710144043,-20.342084884643555,-13.592719078063965,-5.278937339782715,6.366290092468262,-2.4342010021209717,-0.441245973110199,-12.945878982543945,0.06011362373828888,-4.432714462280273,-3.687326431274414,-2.250431537628174,1.1547163724899292,-7.849411487579346,5.765845775604248,-7.974549293518066,-7.641958236694336,-12.10743522644043,-1.663049578666687,-2.2047653198242188,-6.641347408294678,-7.596034526824951,-3.2885584831237793,-5.772488117218018,-1.3146766424179077,-1.5836122035980225,-1.0256837606430054,3.9876561164855957,11.155013084411621
6,4-163609-A-16.wav,16,0.7787420749664307,1.0993913412094116,17.35878326693982,-0.0030309464134047354,-288.8631896972656,217.1136474609375,20.935243606567383,25.539026260375977,16.35758399963379,-1.4025992155075073,-2.522333860397339,1.6931015253067017,-0.6795432567596436,3.06264591217041,-4.015235900878906,0.9028128385543823,-2.842440605163574,-2.525982141494751,4.700140953063965,0.7431419491767883,-1.5174164772033691,-1.2711455821990967,-1.4523565769195557,-2.2961835861206055,-2.233865261077881,5.008978843688965,-0.9599776268005371,4.452043533325195,-1.8906431198120117,4.056251049041748,-0.5021204948425293,4.87183952331543,-2.5037832260131836,1.2161198854446411,-3.087599515914917,1.5786901712417603,-3.034152030944824,4.960070610046387,-1.385987401008606,2.035409688949585,-1.1016616821289062,0.7883800864219666,-0.7399714589118958,-0.9638072848320007
7,2-81731-A-10.wav,10,0.8287976980209351,0.03174446150660515,16.3232347623975,-0.0024137588369997883,-224.69898986816406,2.4486093521118164,-14.435206413269043,-7.146839141845703,-21.72358512878418,-4.094720840454102,-11.019547462463379,-9.721329689025879,-13.38737678527832,-6.280139923095703,-11.183545112609863,-4.9945220947265625,-11.00778579711914,-5.992586612701416,-10.346001625061035,-3.3537018299102783,-8.264300346374512,-0.12991231679916382,-6.6126556396484375,-1.414367437362671,-5.441973686218262,0.5898396372795105,-5.5680012702941895,0.5553561449050903,-4.12507963180542,1.4732118844985962,-3.1927225589752197,-0.10244625806808472,-5.10866641998291,0.9185581803321838,-2.782735824584961,1.5145550966262817,-3.7109553813934326,0.5328865647315979,-2.2211878299713135,2.534736394882202,-1.6767135858535767,0.652442216873169,-3.083644151687622,0.7858216166496277
8,3-62878-A-42.wav,42,0.16515225172042847,47.94656753540039,27.363266373850045,-0.005122937570560215,-256.72845458984375,49.702423095703125,-49.49845504760742,-10.046000480651855,-19.892595291137695,0.6454863548278809,13.373549461364746,11.479310989379883,2.2247090339660645,7.816019535064697,6.240819454193115,8.187922477722168,2.355557441711426,0.33384090662002563,3.053107261657715,2.765874147415161,0.43576839566230774,8.186283111572266,1.1954209804534912,-1.2025457620620728,3.581174850463867,1.8770368099212646,0.8124228715896606,4.387901782989502,3.526538372039795,5.914775848388672,1.1781435012817383,2.7959606647491455,-2.2011635303497314,-0.8652030229568481,3.1897358894348145,-1.9939128160476685,-0.9532986283302307,2.27256178855896,0.5108762383460999,0.7146559953689575,1.7660280466079712,0.4163511097431183,-2.33290696144104,1.5920950174331665
9,3-136608-A-16.wav,16,0.8198899626731873,3.485438108444214,16.18271775177013,-0.0037545188939657028,-62.318477630615234,130.6404266357422,-9.4310302734375,1.6304959058761597,-16.464778900146484,-0.5279219746589661,-4.730443477630615,-0.2825238108634949,-4.471591949462891,5.43971061706543,-3.358513832092285,7.42394495010376,-2.3834736347198486,1.5179082155227661,-3.127263307571411,0.7727879285812378,-5.071987628936768,1.3431357145309448,-4.088888645172119,0.5441473722457886,-3.368560314178467,1.4216803312301636,-4.522922992706299,0.9782031178474426,-4.374859809875488,1.1307960748672485,-4.197915554046631,0.43460914492607117,-3.6949963569641113,0.6360438466072083,-3.417799234390259,0.5148303508758545,-3.013948678970337,-0.04283754900097847,-3.6593005657196045,0.9667484164237976,-3.175077199935913,1.0921849012374878,-3.3916823863983154,1.0947821140289307
